link_id , on_street , longitude , latitude
3090-E , MARTEL AV SUNSET BL , -118.351273 , 34.097961
8334-E , BELLEVUE AV ECHO PARK AV , -118.26001 , 34.069969
17019-S , 1ST ST , -118.292374 , 33.743607
9002-W , AVENUE SAN LUIS CALABASAS RD MULHOLLAND DR , -118.636192 , 34.158909
13231-S , CENTRAL AV , -118.256516 , 33.982441
1343-S , BUCKINGHAM RD , -118.340324 , 34.021721
9231-S , SHOUP AV , -118.614685 , 34.193993
6177-E , BURBANK BL , -118.448975 , 34.17205
9062-S , TAMPA AV TOPHAM ST , -118.55349 , 34.18148
14080-E , MARENGO ST , -118.210487 , 34.057911
9062-N , TAMPA AV TOPHAM ST , -118.553398 , 34.180771
7037-S , BEVERLY BL , -118.37661 , 34.076313
12071-W , GRAND VIEW BL , -118.430664 , 34.005333
15210-E , TELFAIR AV , -118.425774 , 34.263363
3113-W , FRANKLIN AV , -118.308983 , 34.105423
6070-W , FULTON AV , -118.422218 , 34.146572
5109-N , BEVERWIL DR , -118.398521 , 34.049126
1031-S , HILL ST , -118.266602 , 34.032253
7037-W , BEVERLY BL , -118.376274 , 34.076103
12033-W , DELL AV VIA DOLCE , -118.463234 , 33.981281
8044-W , EDGEMONT ST , -118.295845 , 34.09819
14085-W , SAN BERNARDINO FWY W/B OFF-RAMP , -118.211342 , 34.055317
10360-W , BEN AV , -118.394073 , 34.208523
5229-E , ADAMS BL , -118.305923 , 34.032658
5163-E , LA BREA AV , -118.345779 , 34.045761
17019-N , 1ST ST , -118.292267 , 33.742985
4283-N , CENTURY PARK WEST , -118.421104 , 34.058945
15343-W , ROSCOE BL , -118.428497 , 34.221718
5109-S , BEVERWIL DR , -118.398643 , 34.049572
5049-N , 11TH ST , -118.308998 , 34.050613
15265-W , BLEDSOE ST BET BRADLEY AV , -118.463486 , 34.306999
15343-E , ROSCOE BL , -118.429039 , 34.221622
9062-E , TAMPA AV TOPHAM ST , -118.553802 , 34.181087
15121-E , ALEMANY DR , -118.462418 , 34.278973
1125-S , GRIFFITH AV , -118.253296 , 34.026089
17019-E , 1ST ST , -118.292725 , 33.743263
15012-W , RINALDI ST , -118.497459 , 34.279308
15210-W , TELFAIR AV , -118.425354 , 34.26379
1071-E , JEFFERSON BL , -118.300545 , 34.025463
1264-E , CENTRAL AV FIRESTONE BL , -118.256561 , 33.960155
9051-S , HATTERAS ST , -118.643044 , 34.175739
1125-W , GRIFFITH AV , -118.253151 , 34.025799
6308-S , BURBANK BL , -118.466202 , 34.172306
8236-S , 8TH ST , -118.284264 , 34.058205
1378-W , CRENSHAW BL , -118.334793 , 34.00848
1080-N , FIGUEROA ST , -118.280952 , 34.020241
14330-N , AVENUE 64 , -118.17823 , 34.119881
6079-W , CARPENTER AV , -118.390533 , 34.142616
1264-W , CENTRAL AV FIRESTONE BL , -118.256073 , 33.960159
15112-N , SEPULVEDA BL , -118.466125 , 34.193623
2253-W , 8TH ST , -118.247292 , 34.037006
4234-W , COUNTRY CLUB DR , -118.421768 , 34.067757
1128-S , HOOPER AV , -118.245819 , 34.02219
17028-S , BYNNER DR , -118.314812 , 33.738491
1125-N , GRIFFITH AV , -118.253639 , 34.025757
9048-S , CALIFA ST , -118.597572 , 34.177486
1378-N , CRENSHAW BL , -118.335037 , 34.008202
1071-N , JEFFERSON BL , -118.300171 , 34.025341
14228-S , AVENUE 45 , -118.208618 , 34.097031
6089-N , LANKERSHIM BL , -118.36132 , 34.140411
1068-N , 30TH ST , -118.274269 , 34.023262
6089-E , LANKERSHIM BL , -118.361656 , 34.140671
9279-S , CORBIN AV NORDHOFF PL , -118.562347 , 34.232269
3173-W , IVAR AV , -118.328499 , 34.098045
10152-W , PARTHENIA ST , -118.535645 , 34.228329
4087-S , CENTER DR HOWARD HUGHES PKWY , -118.387436 , 33.975327
9111-N , BUSWAY , -118.570923 , 34.186893
9146-E , SAN FERNANDO MISSION BL , -118.523766 , 34.272099
15063-S , SEPULVEDA BL , -118.467728 , 34.239418
11164-S , 104TH ST , -118.287018 , 33.942554
13057-W , HOOVER ST , -118.28392 , 34.047329
11240-S , 81ST ST , -118.291794 , 33.965698
1340-W , MARTIN LUTHER KING JR BL , -118.351799 , 34.021564
17152-E , PACIFIC COAST HWY , -118.286057 , 33.790913
13023-S , 9TH ST , -118.25914 , 34.044643
3135-S , HOLLYWOOD BL , -118.341782 , 34.101795
6275-N , LAUREL CANYON BL , -118.396385 , 34.153786
11164-N , 104TH ST , -118.286911 , 33.942131
10152-N , PARTHENIA ST , -118.536087 , 34.227982
13057-N , HOOVER ST , -118.284157 , 34.047028
11323-E , GRAND AV HARBOR FWY S/B ON-RAMP , -118.282059 , 33.930954
12362-E , MULHOLLAND DR , -118.461395 , 34.130596
9048-E , CALIFA ST , -118.597778 , 34.1772
17092-N , AVALON BL , -118.261658 , 33.771019
13010-N , 8TH ST , -118.261368 , 34.047688
13057-S , HOOVER ST , -118.284241 , 34.047546
8084-E , VIN SCULLY AV , -118.247559 , 34.072403
6275-E , LAUREL CANYON BL , -118.396767 , 34.153957
10041-E , BELLAIRE AV , -118.409637 , 34.193905
11323-S , GRAND AV HARBOR FWY S/B ON-RAMP , -118.281769 , 33.931244
10041-W , BELLAIRE AV , -118.409073 , 34.193993
5136-E , MANNING AV NATIONAL BL , -118.40316 , 34.030037
8107-S , GRIFFITH PARK BL , -118.275131 , 34.1091
5310-E , JEFFERSON BL , -118.355202 , 34.025471
4052-N , AIRPORT BL , -118.385674 , 33.95509
2168-N , 1ST ST JUDGE JOHN AISO ST , -118.241035 , 34.050152
15087-S , ROSCOE BL , -118.467735 , 34.221733
2062-S , 5TH ST , -118.255913 , 34.051823
8386-N , LOCKWOOD AV , -118.286842 , 34.088474
8280-E , 6TH ST , -118.265984 , 34.055626
1214-S , 46TH ST , -118.291603 , 34.002007
10250-E , LINDLEY AV , -118.527565 , 34.208355
10152-E , PARTHENIA ST , -118.5364 , 34.228199
13143-S , MAIN ST , -118.274071 , 34.01144
15147-W , NOBLE AV , -118.460579 , 34.242775
1340-E , MARTIN LUTHER KING JR BL , -118.352676 , 34.021461
15026-E , SAN FERNANDO MISSION BL , -118.48497 , 34.27187
5306-S , COVENTRY PL , -118.423256 , 34.033474
11114-E , SLAUSON AV , -118.317902 , 33.989063
5176-W , LOYOLA HIGH SCHOOL DWY , -118.296455 , 34.04425
13193-S , 76TH ST , -118.269608 , 33.971569
7363-E , HOBART BL , -118.305496 , 34.061672
11237-N , 76TH ST , -118.291512 , 33.970509
12018-N , LINCOLN BL , -118.44223 , 33.984264
2195-S , ANN ST , -118.231155 , 34.064972
9244-E , SATICOY ST , -118.614998 , 34.208244
11114-N , SLAUSON AV , -118.317596 , 33.988842
6190-W , BURBANK BL LANKERSHIM BL , -118.378738 , 34.172199
8253-S , 7TH ST , -118.291695 , 34.060074
14108-E , CHICAGO ST , -118.20639 , 34.056126
9207-N , MARTINEZ ST , -118.605782 , 34.16246
9244-N , SATICOY ST , -118.614632 , 34.208118
5234-N , 8TH ST , -118.219452 , 34.027809
10039-E , BELLAIRE AV , -118.409882 , 34.206711
13010-W , 8TH ST , -118.260918 , 34.047791
17165-E , FOOTHILL BL , -118.434036 , 34.310268
8299-E , 4TH ST , -118.257706 , 34.055931
3107-W , FRANKLIN AV HOLLYWOOD FWY S/B OFF RAMP , -118.326447 , 34.105267
11114-W , SLAUSON AV , -118.317268 , 33.989155
9279-N , CORBIN AV NORDHOFF PL , -118.562233 , 34.231716
9075-W , CORBIN AV TOPHAM ST , -118.561951 , 34.183952
17054-N , 22ND ST , -118.287933 , 33.724003
6092-S , CAHUENGA BL WEST HOLLYWOOD FWY S/B RAMPS , -118.361313 , 34.135059
14210-W , AVENUE 57 , -118.193398 , 34.118855
10054-S , HART ST , -118.396561 , 34.197865
10088-N , PENROSE ST , -118.37706 , 34.224636
6089-S , LANKERSHIM BL , -118.361168 , 34.140892
9026-S , TAMPA AV , -118.553513 , 34.173386
13079-S , HOPE ST , -118.267555 , 34.036674
6190-N , BURBANK BL LANKERSHIM BL , -118.37883 , 34.171936
8120-N , ACADEMY ROAD , -118.247055 , 34.080292
9075-N , CORBIN AV TOPHAM ST , -118.562164 , 34.183743
2244-W , 7TH ST , -118.244164 , 34.038925
14161-S , LOS PALOS ST , -118.195335 , 34.019196
7072-E , 3RD ST , -118.344208 , 34.068855
13007-E , 8TH ST GARLAND AV , -118.267944 , 34.049694
15049-E , DEVONSHIRE ST , -118.481804 , 34.25732
14007-N , EASTERN AV EL SERENO AV , -118.178017 , 34.085732
15217-N , PLUMMER ST , -118.450172 , 34.242378
7350-E , 6TH ST , -118.295631 , 34.063564
11203-S , 115TH ST , -118.265236 , 33.93045
11301-S , 108TH ST , -118.309082 , 33.938511
11140-S , 88TH PL , -118.273926 , 33.956688
3122-N , CAHUENGA BL , -118.329529 , 34.103725
7324-W , 3RD ST , -118.295166 , 34.069096
14063-E , GRIFFIN AV , -118.211914 , 34.065971
5149-S , MOTOR AV , -118.404091 , 34.020573
14339-S , AVENUE 45 , -118.219002 , 34.126377
15217-W , PLUMMER ST , -118.449806 , 34.242725
2013-S , COMMERCIAL ST , -118.234161 , 34.053257
10159-W , LINDLEY AV , -118.526962 , 34.235546
15134-E , LAUREL CANYON BL , -118.441048 , 34.26672
14354-N , CYPRESS AV , -118.236046 , 34.10244
17032-E , 7TH ST , -118.280258 , 33.73777
1071-W , JEFFERSON BL , -118.300064 , 34.025558
4247-W , BARRINGTON AV , -118.460663 , 34.049725
12068-S , LINCOLN BL , -118.459625 , 33.997311
1303-N , 29TH ST , -118.335045 , 34.029251
14339-N , AVENUE 45 , -118.219124 , 34.12579
14007-W , EASTERN AV EL SERENO AV , -118.177971 , 34.086441
6043-W , LOUISE AV , -118.509521 , 34.160851
2051-E , 4TH ST , -118.253944 , 34.052219
4394-S , KINROSS AV , -118.448898 , 34.059147
2013-W , COMMERCIAL ST , -118.233643 , 34.053043
4278-W , SANTA MONICA BL , -118.429245 , 34.054104
1093-N , 37TH ST , -118.27832 , 34.016708
1024-S , 84TH PL , -118.269585 , 33.963142
14206-W , AVENUE 52 , -118.202446 , 34.120663
9064-S , BURBANK BL , -118.643333 , 34.173203
1093-S , 37TH ST , -118.278214 , 34.017063
9026-E , TAMPA AV , -118.553787 , 34.173149
4247-N , BARRINGTON AV , -118.460686 , 34.049255
13060-E , PICO BL , -118.277275 , 34.044746
14007-S , EASTERN AV EL SERENO AV , -118.178596 , 34.086548
6004-E , VICTORY BL , -118.519035 , 34.186581
9064-N , BURBANK BL , -118.643585 , 34.172752
11151-N , COLDEN AV , -118.273834 , 33.948975
7324-E , 3RD ST , -118.295677 , 34.069
12179-E , ALLENFORD AV , -118.496048 , 34.054699
14304-E , COLORADO BL , -118.223343 , 34.142212
6152-W , ETHEL AV , -118.417892 , 34.179455
9124-E , RINALDI ST , -118.556908 , 34.27467
10159-N , LINDLEY AV , -118.527275 , 34.235176
12011-S , ADMIRALTY WY , -118.43856 , 33.977497
7259-N , FAIRFAX AV , -118.361374 , 34.072758
9200-W , AVENIDA ALDEA , -118.575333 , 34.274582
4278-S , SANTA MONICA BL , -118.429665 , 34.05407
6386-N , ACADEMY WY DUNDAS DR , -118.374771 , 34.165352
11038-E , CENTRAL AV , -118.254417 , 33.94561
6076-E , VANTAGE AV , -118.397758 , 34.143288
12011-W , ADMIRALTY WY , -118.438019 , 33.977516
11151-S , COLDEN AV , -118.273941 , 33.949413
2014-W , ALISO ST ARCADIA ST LOS ANGELES ST , -118.238876 , 34.055141
7259-S , FAIRFAX AV , -118.361481 , 34.073078
13060-W , PICO BL , -118.276604 , 34.044552
10100-N , GLENOAKS BL , -118.361244 , 34.224506
12107-W , LA VILLA MARINA , -118.437813 , 33.98188
12179-W , ALLENFORD AV , -118.495369 , 34.054745
13022-E , 9TH ST , -118.260651 , 34.045246
2222-S , 4TH ST , -118.242966 , 34.046059
6288-N , FULTON AV , -118.42244 , 34.150124
1195-W , EXPOSITION BL , -118.350563 , 34.024563
2048-W , 3RD ST , -118.246681 , 34.050152
8347-E , LOGAN ST , -118.258728 , 34.077309
13214-N , 61ST ST , -118.27388 , 33.983997
4119-W , SAN DIEGO FWY S/B RAMPS , -118.477905 , 34.097008
11344-E , FIGUEROA ST , -118.283051 , 33.960011
11060-S , 182ND ST , -118.299271 , 33.866158
6234-S , CLYBOURN AV , -118.355049 , 34.165443
9159-E , CHATSWORTH ST , -118.520058 , 34.264828
14313-E , COLORADO BL EAGLE VISTA DR , -118.195694 , 34.139431
6200-W , BELLAIRE AV CHANDLER BL , -118.409172 , 34.168705
6219-E , FULTON AV , -118.422676 , 34.164814
1391-S , ARLINGTON AV , -118.318283 , 34.003929
17026-S , 6TH ST , -118.287964 , 33.738998
6030-S , HAYVENHURST AV , -118.492416 , 34.165909
14045-W , LINCOLN PARK AV , -118.202354 , 34.073875
15285-E , HERRICK AV , -118.421494 , 34.27702
11060-W , 182ND ST , -118.298912 , 33.866043
6101-N , BARHAM BL DE WITT DR , -118.344589 , 34.131645
2184-E , GEN THADDEUS KOSCIUSZKO WY , -118.25071 , 34.053997
10062-E , LANKERSHIM BL , -118.388023 , 34.208435
14313-W , COLORADO BL EAGLE VISTA DR , -118.194702 , 34.139591
4315-E , BARRINGTON AV , -118.445938 , 34.031441
6219-S , FULTON AV , -118.422577 , 34.165005
17219-S , FOOTHILL BL , -118.27623 , 34.246902
5029-E , CATALINA ST , -118.294876 , 34.052624
15027-E , GAYNOR AV , -118.480545 , 34.271843
1205-S , 59TH PL , -118.282753 , 33.986073
5301-N , COVENTRY PL , -118.419846 , 34.035477
4293-S , CENTURY PARK EAST , -118.412193 , 34.058659
9088-W , VARIEL AV VICTORY BL , -118.592529 , 34.1884
8271-W , COMMONWEALTH AV , -118.285095 , 34.061871
6163-W , CAHUENGA BL , -118.36129 , 34.179493
9284-E , LASSEN ST , -118.553909 , 34.24995
11269-W , FIGUEROA ST , -118.282684 , 33.892769
5301-S , COVENTRY PL , -118.420143 , 34.03569
11344-W , FIGUEROA ST , -118.282379 , 33.960114
2207-N , HILL ST , -118.240509 , 34.060516
9102-E , LONG VALLEY RD VALLEY CIRCLE BL , -118.638039 , 34.159798
10024-E , FULTON AV , -118.422798 , 34.201149
9197-S , CORBIN AV , -118.562378 , 34.253845
4341-N , MOTOR AV , -118.407852 , 34.046692
10013-S , SATICOY ST , -118.430916 , 34.209835
1205-N , 59TH PL , -118.282646 , 33.985783
8331-S , RAMPART BL , -118.274773 , 34.072788
9235-W , MEDICAL CENTER DR , -118.628868 , 34.200741
8279-S , 6TH ST , -118.263672 , 34.055008
15103-W , GLORIA AV , -118.478981 , 34.201294
1369-W , MARTIN LUTHER KING JR BL , -118.30864 , 34.010895
2064-W , 5TH ST , -118.252579 , 34.049351
10085-N , KITTRIDGE ST , -118.37027 , 34.19017
5215-W , ADAMS BL BUCKINGHAM RD , -118.340233 , 34.032616
15285-W , HERRICK AV , -118.421051 , 34.27747
14072-E , ALHAMBRA AV EASTERN AV , -118.179581 , 34.066353
11332-N , 87TH ST , -118.278175 , 33.958435
6257-W , COLDWATER CANYON AV , -118.41346 , 34.157677
9197-N , CORBIN AV , -118.562279 , 34.253407
2064-S , 5TH ST , -118.252693 , 34.049702
6400-N , TUJUNGA AV , -118.378906 , 34.148304
8331-E , RAMPART BL , -118.275185 , 34.072594
14189-W , CESAR CHAVEZ AV , -118.204422 , 34.045387
6124-N , LAUREL CANYON BL , -118.396454 , 34.186413
1062-E , ADAMS BL , -118.270996 , 34.025841
1312-N , EXPOSITION BL , -118.346024 , 34.023624
6341-E , GALLERIA LN , -118.467804 , 34.154076
1097-W , 39TH ST , -118.291397 , 34.015526
14019-N , AVENUE 28 PASADENA AV , -118.214455 , 34.078995
4316-E , GATEWAY BL , -118.442093 , 34.033485
9284-W , LASSEN ST , -118.553253 , 34.249989
20833 , OLYMPIC BL , -118.253912 , 34.037706
20863 , HILL ST , -118.262966 , 34.037766
20866 , ALAMEDA ST , -118.239517 , 34.033825
20868 , ALAMEDA ST , -118.239517 , 34.033825
20873 , 12TH ST , -118.256078 , 34.035034
20899 , 12TH ST , -118.256516 , 34.035195
21496 , 6TH ST , -118.25735 , 34.049404
21495 , 7TH ST , -118.26222 , 34.050207
21493 , 12TH ST , -118.258522 , 34.036493
21489 , 12TH ST , -118.25752 , 34.035871
21488 , 4TH ST , -118.245869 , 34.04662
21486 , 12TH ST , -118.24614 , 34.030515
21484 , 12TH ST , -118.246295 , 34.030064
21482 , 11TH ST , -118.25584 , 34.037163
21478 , 11TH ST , -118.256852 , 34.037781
21475 , 8TH ST , -118.251149 , 34.040112
21474 , 8TH ST , -118.251581 , 34.040354
21471 , 7TH ST , -118.250464 , 34.042693
20939 , 9TH ST , -118.254511 , 34.040311
21470 , 7TH ST , -118.24995 , 34.042471
21468 , NAOMI AV , -118.243003 , 34.030309
21466 , NAOMI AV , -118.242535 , 34.030051
21463 , 7TH ST , -118.248678 , 34.041413
21461 , 7TH ST , -118.248144 , 34.041165
21457 , 7TH ST , -118.245579 , 34.039237
21456 , 7TH ST , -118.245114 , 34.039036
21452 , 6TH ST , -118.243268 , 34.040488
20963 , 6TH ST , -118.244799 , 34.041449
21450 , FORT MOORE PL GRAND AV , -118.245402 , 34.060282
20977 , HOOPER AV LONG BEACH AV , -118.241962 , 34.029591
20979 , HOOPER AV LONG BEACH AV , -118.24238 , 34.029779
20981 , OLYMPIC BL , -118.256186 , 34.039114
20984 , OLYMPIC BL , -118.255635 , 34.038907
20985 , MAPLE AV , -118.255218 , 34.038545
20987 , MAPLE AV , -118.254717 , 34.038296
20990 , 2ND ST , -118.247348 , 34.052382
20996 , MAPLE AV , -118.257928 , 34.034573
21430 , 5TH ST , -118.253527 , 34.04946
20997 , MAPLE AV , -118.25844 , 34.034736
21416 , 8TH ST , -118.244152 , 34.033962
21011 , 11TH ST , -118.254857 , 34.036524
21413 , 8TH ST , -118.244334 , 34.033381
21406 , 7TH ST , -118.246353 , 34.039781
21404 , 7TH ST , -118.245846 , 34.039551
21403 , 6TH ST , -118.248333 , 34.043663
21399 , 5TH ST , -118.246481 , 34.044954
21396 , 2ND ST , -118.242596 , 34.049649
21394 , 2ND ST , -118.242756 , 34.049162
21391 , 8TH ST , -118.252331 , 34.041064
21390 , 8TH ST , -118.251906 , 34.040805
21387 , 8TH ST , -118.248823 , 34.037461
21386 , 8TH ST , -118.24824 , 34.037116
21384 , PICO BL , -118.25118 , 34.031311
21383 , PICO BL , -118.251724 , 34.031431
21381 , 8TH ST , -118.250181 , 34.038829
21380 , 8TH ST , -118.25021 , 34.03836
21377 , 8TH ST , -118.249846 , 34.03843
21375 , 8TH ST , -118.249852 , 34.038857
21373 , 8TH ST , -118.250804 , 34.039655
21372 , 8TH ST , -118.250369 , 34.039411
21369 , LEROY ST , -118.230711 , 34.065738
21368 , LEROY ST , -118.23007 , 34.066174
21366 , CENTRAL AV , -118.247245 , 34.029525
21364 , CENTRAL AV , -118.24686 , 34.02964
21363 , CENTRAL AV , -118.24707 , 34.029264
21359 , 6TH ST , -118.2491 , 34.044141
21357 , ANN ST , -118.232448 , 34.064764
21355 , ANN ST , -118.232107 , 34.065083
21352 , 5TH ST , -118.244799 , 34.044534
21344 , 5TH ST , -118.244927 , 34.04409
21342 , 5TH ST , -118.244588 , 34.044237
21339 , 5TH ST , -118.242519 , 34.042918
21337 , 7TH ST , -118.249724 , 34.04216
21334 , 7TH ST , -118.249253 , 34.041944
21333 , 6TH ST , -118.247357 , 34.043049
21329 , 4TH ST , -118.241929 , 34.044647
21326 , PICO BL , -118.255228 , 34.032976
21325 , PICO BL , -118.254686 , 34.032796
21324 , PICO BL , -118.254869 , 34.033091
21322 , PICO BL , -118.255029 , 34.03267
21320 , 11TH ST , -118.253061 , 34.035581
21317 , 11TH ST , -118.25326 , 34.035122
21298 , 2ND ST , -118.240326 , 34.048135
21295 , 3RD ST , -118.241516 , 34.046623
10981 , 6TH AV , -118.324177 , 34.003833
120516 , BLUFF CREEK DR , -118.418207 , 33.97463
90980 , MULHOLLAND DR , -118.632483 , 34.152938
12792 , VERNON AV , -118.340048 , 34.013386
121225 , INGLEWOOD BL , -118.429702 , 34.006499
121235 , MCLAUGHLIN AV , -118.42537 , 34.008959
42380 , MANCHESTER AV , -118.443653 , 33.956426
92345 , LASSEN ST , -118.572484 , 34.250054
110686 , 48TH ST , -118.331791 , 34.000592
71017 , 6TH ST , -118.325578 , 34.063706
121226 , INGLEWOOD BL , -118.429629 , 34.006072
773760 , I-605 , -117.997578 , 34.080808
11269-E , FIGUEROA ST , -118.283379 , 33.892654
10196-W , HAYVENHURST AV , -118.493286 , 34.250248
7240-E , BURNSIDE AV , -118.349693 , 34.062271
7296-E , BEVERLY BL , -118.313835 , 34.076202
14254-W , AVENUE 54 , -118.197052 , 34.109032
10279-E , CORBIN AV NORDHOFF ST , -118.562576 , 34.231903
15103-E , GLORIA AV , -118.47963 , 34.201057
11104-E , DENKER AV , -118.304871 , 33.982315
8316-N , 1ST ST 2ND ST BEVERLY BL GLENDALE BL , -118.259743 , 34.061497
15321-S , GOLDEN STATE FWY N/B RAMPS , -118.42141 , 34.245003
4172-E , GLENROY AV , -118.461494 , 34.073006
8075-E , MICHELTORENA ST , -118.276077 , 34.087891
5132-W , KELTON AV , -118.416489 , 34.022144
1008-S , 16TH ST MAIN ST , -118.262421 , 34.033859
10090-E , SAN FERNANDO RD , -118.369339 , 34.219334
14072-N , ALHAMBRA AV EASTERN AV , -118.180351 , 34.066242
10294-W , ROSCOE BL , -118.605576 , 34.219685
2075-N , 6TH ST , -118.253151 , 34.047211
17063-E , 25TH ST , -118.299194 , 33.721523
10037-E , COLDWATER CANYON AV , -118.41404 , 34.193893
5072-W , FAIRFAX AV , -118.366341 , 34.051491
15272-N , GLENOAKS BL , -118.442413 , 34.302029
1107-S , GRAND AV HILL ST , -118.280006 , 34.011246
13031-E , FIGUEROA ST , -118.264458 , 34.045048
1312-E , EXPOSITION BL , -118.346283 , 34.024044
14117-W , CESAR E CHAVEZ AV , -118.203751 , 34.045078
3154-N , SELMA AV , -118.330956 , 34.099556
6030-W , HAYVENHURST AV , -118.491791 , 34.165703
9039-W , BURBANK BL , -118.605423 , 34.171982
11307-S , 91ST ST , -118.309067 , 33.954765
2200-S , ALAMEDA ST COLLEGE ST , -118.235626 , 34.063774
10279-N , CORBIN AV NORDHOFF ST , -118.562241 , 34.231758
2026-N , 1ST ST , -118.25 , 34.056076
17098-S , AVALON BL , -118.263214 , 33.789104
11044-W , CENTRAL AV , -118.253906 , 33.92952
12097-S , JEFFERSON BL , -118.399109 , 33.988194
7360-W , WESTERN AV , -118.308762 , 34.061733
9092-E , TOPHAM ST VICTORY BL , -118.567917 , 34.18578
4065-E , LOYOLA BL NORTHSIDE PKWY , -118.41748 , 33.95319
4232-E , BEVERLY GLEN BL , -118.429115 , 34.066734
8338-N , ALVARADO ST , -118.267235 , 34.071415
9077-S , PLATT AV , -118.642822 , 34.186909
7056-W , 3RD ST , -118.386551 , 34.073658
7078-E , BURTON WY , -118.380844 , 34.072079
2064-N , 5TH ST , -118.252914 , 34.049313
12024-S , BROOKS AV LAKE ST , -118.462929 , 33.998909
4221-N , GLENDON AV LINDBROOK DR , -118.443161 , 34.05975
1084-S , EXPOSITION BL , -118.308968 , 34.018559
10353-E , OAKDALE AV , -118.566765 , 34.193768
7360-S , WESTERN AV , -118.309135 , 34.06197
3105-S , FRANKLIN AV , -118.331001 , 34.105476
7322-W , 3RD ST , -118.29763 , 34.069077
14348-S , SHASTA CIRCLE NORTH , -118.232994 , 34.131172
13250-N , 51ST ST , -118.265175 , 33.996319
13201-S , 83RD ST , -118.265198 , 33.964012
13066-W , FLOWER ST , -118.266357 , 34.039875
12051-W , MAIN ST , -118.477425 , 33.996342
3105-N , FRANKLIN AV , -118.330956 , 34.105003
9149-E , CHATSWORTH ST , -118.601959 , 34.264446
11180-N , 118TH ST , -118.278198 , 33.926266
4053-S , 89TH ST , -118.396278 , 33.95615
10281-E , PARTHENIA ST , -118.553825 , 34.228184
11273-W , DENKER AV , -118.304337 , 33.974617
17197-E , STONEHURST AV , -118.366508 , 34.24284
17148-W , R ST , -118.274849 , 33.797012
5007-N , FAIRFAX AV OLYMPIC BL , -118.36393 , 34.057899
14058-N , MARIANNA AV , -118.177589 , 34.066395
6150-S , OXNARD ST , -118.431297 , 34.179642
1347-S , ARLINGTON AV , -118.31813 , 34.018482
5335-N , BARRINGTON AV , -118.440826 , 34.025497
12097-E , JEFFERSON BL , -118.399055 , 33.987701
11082-S , FLORENCE AV , -118.287163 , 33.974903
15039-E , CHATSWORTH ST , -118.485168 , 34.264629
17159-E , FOOTHILL BL , -118.440971 , 34.315697
4065-W , LOYOLA BL NORTHSIDE PKWY , -118.416878 , 33.953495
5263-S , 23RD ST , -118.259636 , 34.024323
1347-W , ARLINGTON AV , -118.317818 , 34.018311
14058-W , MARIANNA AV , -118.176994 , 34.067337
13066-S , FLOWER ST , -118.266716 , 34.040314
17174-E , FOOTHILL BL , -118.426582 , 34.304119
11310-N , 79TH ST , -118.308968 , 33.967094
14254-E , AVENUE 54 , -118.198189 , 34.108379
11082-W , FLORENCE AV , -118.286781 , 33.974686
4065-S , LOYOLA BL NORTHSIDE PKWY , -118.417282 , 33.953648
12160-E , CAREY ST , -118.523178 , 34.045151
14069-E , VALLEY BL , -118.190361 , 34.063244
4101-W , AVIATION BL , -118.378067 , 33.931011
3033-E , LAS PALMAS AV , -118.336815 , 34.097919
13168-S , 47TH PL , -118.274033 , 34.000347
9231-E , SHOUP AV , -118.614838 , 34.193684
8236-E , 8TH ST , -118.284592 , 34.057671
15062-S , HASKELL AV , -118.476341 , 34.239468
4350-E , MANNING AV , -118.431602 , 34.052219
2095-N , 7TH ST , -118.250465 , 34.04311
1305-S , 29TH ST , -118.30899 , 34.029198
13231-N , CENTRAL AV , -118.256401 , 33.98159
15061-E , TUPPER ST , -118.485405 , 34.239243
5322-W , HIGUERA ST JEFFERSON BL , -118.376808 , 34.021961
2254-E , 8TH ST , -118.247131 , 34.036732
6346-N , DEL GADO PL ROYAL OAK RD , -118.473885 , 34.143417
5327-E , CULVER BL , -118.392769 , 34.02673
7013-N , FAIRFAX AV , -118.361328 , 34.083557
15132-E , FOX ST , -118.446098 , 34.27153
9171-S , DEVONSHIRE ST , -118.579887 , 34.257523
2057-E , 4TH ST , -118.248451 , 34.04887
5282-S , OVERLAND AV , -118.413383 , 34.026955
11243-N , HARBOR FWY N/B RAMPS , -118.285194 , 33.901508
4287-S , AVENUE OF THE STARS , -118.416252 , 34.058769
5282-N , OVERLAND AV , -118.413086 , 34.026726
13073-S , HOOVER ST , -118.28421 , 34.044048
2095-E , 7TH ST , -118.250595 , 34.043297
7353-S , FREMONT PL ROSSMORE AV , -118.327644 , 34.062172
1343-N , BUCKINGHAM RD , -118.340202 , 34.021233
4287-W , AVENUE OF THE STARS , -118.415627 , 34.058891
9266-N , CHASE ST , -118.57972 , 34.224361
2238-S , RAMIREZ ST SANTA ANA FWY N/B RAMPS , -118.232224 , 34.055363
6319-W , HOLLYWOOD FWY N/B OFF-RAMP , -118.369827 , 34.147106
11081-N , 68TH ST , -118.287041 , 33.978039
7386-W , 8TH ST , -118.29512 , 34.057781
11243-E , HARBOR FWY N/B RAMPS , -118.286392 , 33.901848
13231-W , CENTRAL AV , -118.25518 , 33.982098
14001-S , AVENUE 60 , -118.184105 , 34.105911
15132-N , FOX ST , -118.445618 , 34.271545
9231-N , SHOUP AV , -118.614578 , 34.193592
6104-E , HAYVENHURST AV , -118.492554 , 34.186558
9168-E , DEVONSHIRE ST , -118.593201 , 34.257195
17019-W , 1ST ST , -118.291885 , 33.743355
